iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,tests_per_case,positive_rate,tests_units,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
HUN,Europe,Hungary,2020-07-31,4505.0,21.0,15.286,596.0,0.0,0.0,466.339,2.174,1.582,61.695,0.0,0.0,6.0,0.621,73.0,7.557,,,,,339163.0,2702.0,35.109,0.28,2758.0,0.285,180.43,0.006,tests performed,52.78,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-01,4505.0,0.0,11.571,596.0,0.0,0.0,466.339,0.0,1.198,61.695,0.0,0.0,6.0,0.621,73.0,7.557,,,,,342887.0,3724.0,35.494,0.385,2745.0,0.284,237.222,0.004,tests performed,52.78,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-02,4526.0,21.0,13.0,597.0,1.0,0.143,468.513,2.174,1.346,61.799,0.104,0.015,7.0,0.725,71.0,7.35,,,,,344997.0,2110.0,35.713,0.218,2635.0,0.273,202.692,0.005,tests performed,52.78,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-03,4535.0,9.0,12.429,597.0,0.0,0.143,469.445,0.932,1.287,61.799,0.0,0.015,7.0,0.725,74.0,7.66,,,,,346962.0,1965.0,35.916,0.203,2626.0,0.272,211.287,0.005,tests performed,52.78,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-04,4544.0,9.0,12.571,597.0,0.0,0.143,470.376,0.932,1.301,61.799,0.0,0.015,7.0,0.725,75.0,7.763999999999999,,,,,348132.0,1170.0,36.037,0.121,2556.0,0.265,203.31799999999998,0.005,tests performed,52.78,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-05,4553.0,9.0,12.571,598.0,1.0,0.286,471.308,0.932,1.301,61.903,0.104,0.03,7.0,0.725,72.0,7.452999999999999,,,,,350108.0,1976.0,36.242,0.205,2380.0,0.246,189.31799999999998,0.005,tests performed,52.78,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-06,4564.0,11.0,11.429,599.0,1.0,0.429,472.447,1.139,1.183,62.006,0.104,0.044,8.0,0.828,74.0,7.66,,,,,352546.0,2438.0,36.494,0.252,2298.0,0.238,201.075,0.005,tests performed,52.78,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-07,4597.0,33.0,13.143,600.0,1.0,0.571,475.863,3.416,1.36,62.11,0.104,0.059,6.0,0.621,72.0,7.452999999999999,,,,,355467.0,2921.0,36.796,0.302,2329.0,0.241,177.207,0.006,tests performed,52.78,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-08,4621.0,24.0,16.571,602.0,2.0,0.857,478.347,2.484,1.715,62.317,0.207,0.089,6.0,0.621,69.0,7.143,,,,,358437.0,2970.0,37.104,0.307,2221.0,0.23,134.026,0.006999999999999999,tests performed,52.78,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-09,4653.0,32.0,18.143,602.0,0.0,0.714,481.66,3.313,1.878,62.317,0.0,0.074,6.0,0.621,73.0,7.557,,,,,360772.0,2335.0,37.346,0.242,2254.0,0.233,124.236,0.008,tests performed,52.78,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-10,4696.0,43.0,23.0,602.0,0.0,0.714,486.111,4.451,2.381,62.317,0.0,0.074,6.0,0.621,61.0,6.314,,,,,362660.0,1888.0,37.541,0.195,2243.0,0.232,97.522,0.01,tests performed,52.78,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-11,4731.0,35.0,26.714,605.0,3.0,1.143,489.734,3.623,2.765,62.627,0.311,0.118,5.0,0.518,62.0,6.417999999999999,,,,,363459.0,799.0,37.624,0.083,2190.0,0.227,81.979,0.012,tests performed,49.07,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-12,4746.0,15.0,27.571,605.0,0.0,1.0,491.287,1.553,2.854,62.627,0.0,0.104,5.0,0.518,64.0,6.625,,,,,366356.0,2897.0,37.924,0.3,2321.0,0.24,84.181,0.012,tests performed,49.07,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-13,4768.0,22.0,29.143,605.0,0.0,0.857,493.564,2.277,3.017,62.627,0.0,0.089,5.0,0.518,66.0,6.832000000000001,,,,,369545.0,3189.0,38.254,0.33,2428.0,0.251,83.314,0.012,tests performed,49.07,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-14,4813.0,45.0,30.857,607.0,2.0,1.0,498.222,4.658,3.194,62.834,0.207,0.104,6.0,0.621,64.0,6.625,,,,,372687.0,3142.0,38.579,0.325,2460.0,0.255,79.722,0.013000000000000001,tests performed,49.07,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-15,4853.0,40.0,33.143,607.0,0.0,0.714,502.363,4.141,3.431,62.834,0.0,0.074,6.0,0.621,63.0,6.522,,,,,375685.0,2998.0,38.889,0.31,2464.0,0.255,74.345,0.013000000000000001,tests performed,49.07,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-16,4877.0,24.0,32.0,607.0,0.0,0.714,504.847,2.484,3.313,62.834,0.0,0.074,6.0,0.621,62.0,6.417999999999999,,,,,378608.0,2923.0,39.192,0.303,2548.0,0.264,79.625,0.013000000000000001,tests performed,49.07,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-17,4916.0,39.0,31.429,608.0,1.0,0.857,508.884,4.037,3.253,62.938,0.104,0.089,6.0,0.621,62.0,6.417999999999999,,,,,380932.0,2324.0,39.433,0.241,2610.0,0.27,83.045,0.012,tests performed,49.07,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-18,4970.0,54.0,34.143,609.0,1.0,0.571,514.474,5.59,3.534,63.041,0.104,0.059,6.0,0.621,60.0,6.211,,,,,383411.0,2479.0,39.689,0.257,2850.0,0.295,83.473,0.012,tests performed,49.07,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-19,4970.0,0.0,32.0,609.0,0.0,0.571,514.474,0.0,3.313,63.041,0.0,0.059,7.0,0.725,57.0,5.9,,,,,387111.0,3700.0,40.072,0.383,2965.0,0.307,92.656,0.011000000000000001,tests performed,49.07,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-20,5002.0,32.0,33.429,609.0,0.0,0.571,517.787,3.313,3.46,63.041,0.0,0.059,7.0,0.725,57.0,5.9,,,,,390079.0,2968.0,40.379,0.307,2933.0,0.304,87.73899999999999,0.011000000000000001,tests performed,49.07,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-21,5046.0,44.0,33.286,609.0,0.0,0.286,522.341,4.555,3.446,63.041,0.0,0.03,6.0,0.621,58.0,6.004,,,,,393431.0,3352.0,40.726,0.347,2963.0,0.307,89.01700000000001,0.011000000000000001,tests performed,49.07,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-22,5098.0,52.0,35.0,611.0,2.0,0.571,527.724,5.383,3.623,63.248,0.207,0.059,7.0,0.725,60.0,6.211,,,,,394911.0,1480.0,40.88,0.153,2747.0,0.284,78.486,0.013000000000000001,tests performed,49.07,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-23,5133.0,35.0,36.571,611.0,0.0,0.571,531.347,3.623,3.786,63.248,0.0,0.059,7.0,0.725,59.0,6.107,,,,,397092.0,2181.0,41.105,0.226,2641.0,0.273,72.215,0.013999999999999999,tests performed,49.07,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-24,5155.0,22.0,34.143,613.0,2.0,0.714,533.625,2.277,3.534,63.455,0.207,0.074,9.0,0.932,59.0,6.107,,,,,398550.0,1458.0,41.256,0.151,2517.0,0.261,73.72,0.013999999999999999,tests performed,49.07,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-25,5191.0,36.0,31.571,613.0,0.0,0.571,537.351,3.727,3.268,63.455,0.0,0.059,7.0,0.725,57.0,5.9,,,,,400442.0,1892.0,41.452,0.196,2433.0,0.252,77.063,0.013000000000000001,tests performed,49.07,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-26,5215.0,24.0,35.0,614.0,1.0,0.714,539.836,2.484,3.623,63.559,0.104,0.074,7.0,0.725,64.0,6.625,,,,,405067.0,4625.0,41.931,0.479,2565.0,0.266,73.286,0.013999999999999999,tests performed,49.07,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-27,5288.0,73.0,40.857,614.0,0.0,0.714,547.392,7.557,4.229,63.559,0.0,0.074,7.0,0.725,78.0,8.074,,,,,408799.0,3732.0,42.317,0.386,2674.0,0.277,65.44800000000001,0.015,tests performed,49.07,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-28,5379.0,91.0,47.571,614.0,0.0,0.714,556.812,9.42,4.924,63.559,0.0,0.074,,,,,,,,,414645.0,5846.0,42.922,0.605,3031.0,0.314,63.715,0.016,tests performed,49.07,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-29,5511.0,132.0,59.0,614.0,0.0,0.429,570.476,13.664,6.107,63.559,0.0,0.044,7.0,0.725,90.0,9.316,,,,,417890.0,3245.0,43.258,0.336,3283.0,0.34,55.644,0.018000000000000002,tests performed,49.07,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-30,5669.0,158.0,76.571,614.0,0.0,0.429,586.832,16.356,7.926,63.559,0.0,0.044,7.0,0.725,90.0,9.316,,,,,424270.0,6380.0,43.919,0.66,3883.0,0.402,50.711000000000006,0.02,tests performed,49.07,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-08-31,5961.0,292.0,115.143,614.0,0.0,0.143,617.058,30.227,11.919,63.559,0.0,0.015,7.0,0.725,103.0,10.662,,,,,428150.0,3880.0,44.32,0.402,4229.0,0.438,36.728,0.027000000000000003,tests performed,49.07,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-01,6139.0,178.0,135.429,615.0,1.0,0.286,635.484,18.426,14.019,63.662,0.104,0.03,7.0,0.725,96.0,9.937999999999999,,,,,429942.0,1792.0,44.506,0.186,4214.0,0.436,31.116,0.032,tests performed,51.85,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-02,6257.0,118.0,148.857,616.0,1.0,0.286,647.699,12.215,15.409,63.766,0.104,0.03,7.0,0.725,98.0,10.145,,,,,437531.0,7589.0,45.291,0.786,4638.0,0.48,31.156999999999996,0.032,tests performed,51.85,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-03,6622.0,365.0,190.571,619.0,3.0,0.714,685.482,37.783,19.727,64.076,0.311,0.074,7.0,0.725,100.0,10.352,,,,,445047.0,7516.0,46.069,0.778,5178.0,0.536,27.171,0.037000000000000005,tests performed,51.85,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-04,6923.0,301.0,220.571,620.0,1.0,0.857,716.641,31.158,22.833,64.18,0.104,0.089,8.0,0.828,120.0,12.422,,,,,452138.0,7091.0,46.803,0.734,5356.0,0.554,24.281999999999996,0.040999999999999995,tests performed,51.85,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-05,7382.0,459.0,267.286,621.0,1.0,1.0,764.155,47.514,27.668,64.283,0.104,0.104,9.0,0.932,139.0,14.389000000000001,,,,,460235.0,8097.0,47.642,0.838,6049.0,0.626,22.631,0.044000000000000004,tests performed,51.85,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-06,7892.0,510.0,317.571,624.0,3.0,1.429,816.948,52.793,32.874,64.594,0.311,0.148,11.0,1.139,151.0,15.630999999999998,,,,,470000.0,9765.0,48.652,1.011,6533.0,0.676,20.572,0.049,tests performed,51.85,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-07,8387.0,495.0,346.571,624.0,0.0,1.429,868.188,51.24,35.876,64.594,0.0,0.148,11.0,1.139,164.0,16.977,,,,,481424.0,11424.0,49.835,1.183,7611.0,0.788,21.961,0.046,tests performed,51.85,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-08,8963.0,576.0,403.429,625.0,1.0,1.429,927.813,59.625,41.761,64.697,0.104,0.148,12.0,1.242,192.0,19.875,,,,,487146.0,5722.0,50.427,0.592,8172.0,0.846,20.256,0.049,tests performed,51.85,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-09,9304.0,341.0,435.286,626.0,1.0,1.429,963.112,35.299,45.059,64.801,0.104,0.148,13.0,1.3459999999999999,221.0,22.877,,,,,495481.0,8335.0,51.29,0.863,8279.0,0.857,19.02,0.053,tests performed,51.85,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-10,9715.0,411.0,441.857,628.0,2.0,1.286,1005.657,42.545,45.739,65.008,0.207,0.133,11.0,1.139,234.0,24.223000000000003,,,,,505585.0,10104.0,52.336,1.046,8648.0,0.895,19.572,0.051,tests performed,51.85,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-11,10191.0,476.0,466.857,630.0,2.0,1.429,1054.931,49.274,48.327,65.215,0.207,0.148,12.0,1.242,259.0,26.811,,,,,517222.0,11637.0,53.541,1.205,9298.0,0.962,19.916,0.05,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-12,10909.0,718.0,503.857,631.0,1.0,1.429,1129.255,74.324,52.157,65.319,0.104,0.148,15.0,1.5530000000000002,282.0,29.191,,,,,529063.0,11841.0,54.766,1.226,9833.0,1.018,19.515,0.051,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-13,11825.0,916.0,561.857,633.0,2.0,1.286,1224.076,94.821,58.161,65.526,0.207,0.133,16.0,1.656,282.0,29.191,,,,,537897.0,8834.0,55.681,0.914,9700.0,1.004,17.264,0.057999999999999996,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-14,12309.0,484.0,560.286,637.0,4.0,1.857,1274.177,50.102,57.998,65.94,0.414,0.192,16.0,1.656,287.0,29.709,,,,,549211.0,11314.0,56.852,1.171,9684.0,1.002,17.284000000000002,0.057999999999999996,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-15,13153.0,844.0,598.571,642.0,5.0,2.429,1361.545,87.367,61.962,66.457,0.518,0.251,17.0,1.76,306.0,31.676,,,,,557864.0,8653.0,57.748,0.896,10103.0,1.046,16.879,0.059000000000000004,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-16,14460.0,1307.0,736.571,654.0,12.0,4.0,1496.84,135.295,76.247,67.699,1.242,0.414,18.0,1.8630000000000002,324.0,33.539,,,,,567691.0,9827.0,58.765,1.017,10316.0,1.068,14.005,0.071,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-17,15170.0,710.0,779.286,663.0,9.0,5.0,1570.336,73.496,80.668,68.631,0.932,0.518,21.0,2.174,328.0,33.953,,,,,580072.0,12381.0,60.047,1.282,10641.0,1.102,13.655,0.073,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-18,16111.0,941.0,845.714,669.0,6.0,5.571,1667.745,97.408,87.545,69.252,0.621,0.577,29.0,3.002,374.0,38.715,,,,,591618.0,11546.0,61.242,1.195,10628.0,1.1,12.567,0.08,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-19,16920.0,809.0,858.714,675.0,6.0,6.286,1751.489,83.744,88.891,69.873,0.621,0.651,30.0,3.105,386.0,39.957,,,,,604122.0,12504.0,62.536,1.294,10723.0,1.11,12.487,0.08,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-20,17990.0,1070.0,880.714,683.0,8.0,7.143,1862.251,110.762,91.168,70.701,0.828,0.739,32.0,3.313,404.0,41.82,,,,,615999.0,11877.0,63.766,1.229,11157.0,1.155,12.668,0.079,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-21,18866.0,876.0,936.714,686.0,3.0,7.0,1952.931,90.68,96.965,71.012,0.311,0.725,35.0,3.623,463.0,47.928000000000004,,,,,626021.0,10022.0,64.803,1.037,10973.0,1.136,11.714,0.085,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-22,19499.0,633.0,906.571,694.0,8.0,7.429,2018.457,65.526,93.845,71.84,0.828,0.769,36.0,3.727,534.0,55.278,,,,,632031.0,6010.0,65.425,0.622,10595.0,1.097,11.687000000000001,0.086,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-23,20450.0,951.0,855.714,702.0,8.0,6.857,2116.901,98.444,88.58,72.668,0.828,0.71,35.0,3.623,558.0,57.762,,,,,645492.0,13461.0,66.819,1.393,11114.0,1.15,12.988,0.077,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-24,21200.0,750.0,861.429,709.0,7.0,6.571,2194.537,77.637,89.172,73.393,0.725,0.68,32.0,3.313,549.0,56.83,,,,,657437.0,11945.0,68.055,1.236,11052.0,1.144,12.83,0.078,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-25,22127.0,927.0,859.429,718.0,9.0,7.0,2290.497,95.959,88.965,74.324,0.932,0.725,30.0,3.105,577.0,59.729,,,,,668553.0,11116.0,69.206,1.151,10991.0,1.138,12.789000000000001,0.078,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-26,23077.0,950.0,879.571,730.0,12.0,7.857,2388.837,98.34,91.05,75.567,1.242,0.813,36.0,3.727,589.0,60.971000000000004,,,,,680335.0,11782.0,70.426,1.22,10888.0,1.127,12.379000000000001,0.081,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-27,24014.0,937.0,860.571,736.0,6.0,7.571,2485.831,96.994,89.083,76.188,0.621,0.784,38.0,3.9339999999999997,620.0,64.18,,,,,690408.0,10073.0,71.468,1.043,10630.0,1.1,12.352,0.081,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-28,24716.0,702.0,835.714,749.0,13.0,9.0,2558.499,72.668,86.51,77.533,1.346,0.932,44.0,4.555,693.0,71.737,,,,,697473.0,7065.0,72.2,0.731,10207.0,1.057,12.214,0.08199999999999999,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-29,25567.0,851.0,866.857,757.0,8.0,9.0,2646.591,88.092,89.734,78.362,0.828,0.932,51.0,5.279,755.0,78.155,,,,,704510.0,7037.0,72.928,0.728,10354.0,1.072,11.944,0.084,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-09-30,26461.0,894.0,858.714,765.0,8.0,9.0,2739.135,92.543,88.891,79.19,0.828,0.932,54.0,5.59,773.0,80.018,,,,,715677.0,11167.0,74.084,1.156,10026.0,1.038,11.675999999999998,0.086,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-01,27309.0,848.0,872.714,781.0,16.0,10.286,2826.916,87.781,90.34,80.846,1.656,1.065,52.0,5.382999999999999,757.0,78.362,,,,,727649.0,11972.0,75.323,1.239,10030.0,1.038,11.493,0.087,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-02,28631.0,1322.0,929.143,798.0,17.0,11.429,2963.764,136.848,96.181,82.606,1.76,1.183,47.0,4.865,740.0,76.602,,,,,740043.0,12394.0,76.606,1.283,10213.0,1.057,10.992,0.091,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-03,29717.0,1086.0,948.571,812.0,14.0,11.714,3076.183,112.418,98.192,84.055,1.449,1.213,43.0,4.4510000000000005,704.0,72.875,,,,,751217.0,11174.0,77.763,1.157,10126.0,1.048,10.675,0.094,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-04,30575.0,858.0,937.286,822.0,10.0,12.286,3164.999,88.817,97.024,85.09,1.035,1.272,42.0,4.348,685.0,70.908,,,,,759174.0,7957.0,78.587,0.824,9824.0,1.017,10.481,0.095,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-05,31480.0,905.0,966.286,833.0,11.0,12.0,3258.681,93.682,100.026,86.229,1.139,1.242,40.0,4.141,649.0,67.182,,,,,765598.0,6424.0,79.252,0.665,9732.0,1.007,10.072000000000001,0.099,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-06,32298.0,818.0,961.571,853.0,20.0,13.714,3343.357,84.676,99.538,88.299,2.07,1.42,37.0,3.83,627.0,64.904,,,,,771297.0,5699.0,79.842,0.59,9541.0,0.988,9.922,0.10099999999999999,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
HUN,Europe,Hungary,2020-10-07,33114.0,816.0,950.429,877.0,24.0,16.0,3427.826,84.469,98.384,90.783,2.484,1.656,41.0,4.244,656.0,67.906,,,,,781023.0,9726.0,80.848,1.007,9335.0,0.966,9.822000000000001,0.102,tests performed,40.74,9660350.0,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,76.88,0.838
